YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2018,201800509533,70.198700772,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509546,129.88655933,3,1,1,2,2,5,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509558,159.54854962,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509571,293.73030897,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509606,212.29042019,3,2,1,1,1,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509623,85.674924517,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509657,182.80074642,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800509660,256.85059112,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509662,67.142861424,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800509663,73.468096127,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509664,73.468096127,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509667,182.80074642,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800509671,171.48943452,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800509676,73.468096127,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509677,256.85059112,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509679,182.80074642,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509682,73.468096127,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800509683,256.85059112,3,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509684,182.80074642,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509685,73.468096127,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509692,256.85059112,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509693,182.80074642,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509702,67.142861424,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1
2018,201800509715,29.01894099,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800509727,181.92256141,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509732,37.523959907,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509740,234.98630467,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800509765,27.543773864,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509767,170.8649221,3,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509815,279.02470946,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800509824,198.27204118,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800509856,83.848345626,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509887,195.21146277,2,2,1,2,2,5,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800509895,287.4625676,3,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2018,201800509899,74.492596604,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800509900,135.38414026,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800509901,167.06008569,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800509943,265.23227333,3,1,4,2,3,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2
2018,201800509987,187.19330787,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510004,149.78733649,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510075,74.967626583,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800510094,257.7043256,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510100,181.92256152,3,2,1,1,1,4,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510161,170.65463049,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510164,15.009055523,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510171,238.97825394,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510184,27.534924156,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800510187,238.97825394,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510196,27.534924156,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510201,28.803219805,4,2,4,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2018,201800510205,27.534924156,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510207,30.018111051,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800510212,238.97825394,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2018,201800510224,68.386567715,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510242,170.65463049,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510244,238.97825394,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510254,27.534924156,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510268,159.3496284,2,1,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510282,132.18500855,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510286,238.97825394,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510304,68.386567715,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510315,170.65463049,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510336,238.97825394,3,2,4,2,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510348,159.3496284,2,2,4,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800510356,170.65463049,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510366,238.97825394,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800510370,132.18500853,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510382,168.60175046,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510383,235.19710588,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510392,132.15328946,3,2,1,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510398,159.45162565,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510400,36.670999241,4,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800510404,159.45162565,2,2,1,2,3,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800510407,132.15328946,2,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510411,235.19710588,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510415,159.45162565,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510422,168.60175046,3,2,1,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510430,67.781648582,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510433,67.781648582,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510437,235.19710588,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510448,235.19710588,3,2,4,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510449,27.297360648,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510451,168.60175046,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510455,132.15328946,3,2,1,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510473,235.19710588,3,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510476,27.297360648,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510479,28.249912,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800510483,27.297360648,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510488,168.60175046,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510492,67.781648582,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510500,184.81056985,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510503,27.297360648,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800510507,168.60175046,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510516,67.781648582,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510589,29.911863383,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800510594,157.55977239,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2018,201800510599,228.90184819,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510604,65.50257496,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510613,239.78068423,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510618,239.51086571,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510646,238.15882238,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800510651,159.66737587,2,1,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510652,164.65448212,3,2,1,2,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510659,170.35107959,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510664,39.229659395,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800510680,239.71349847,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510686,170.64936248,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510703,27.339404025,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510714,161.08983933,3,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510741,133.08565758,3,2,1,2,2,5,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510745,160.2243118,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510776,168.30673436,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510808,140.05096096,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510811,233.21976859,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510829,168.39285037,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510834,37.52676481,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800510852,82.623030988,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510853,160.62937692,2,1,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800510870,170.5424067,3,1,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510872,130.4288927,2,2,1,2,3,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800510875,170.35107957,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510879,194.66217462,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800510884,170.35107961,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800510890,37.52676481,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510898,232.71733362,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800510904,129.88655933,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510905,27.076237554,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510907,155.17164896,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510926,69.253329585,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510930,238.54654395,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800510939,129.88655933,3,1,4,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800510974,132.45866697,3,2,1,2,2,5,1,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800510978,66.290505984,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800510981,239.51086564,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511000,66.983832532,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511006,171.5466983,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511013,36.373944705,4,1,3,2,2,1,1,1,3,2,1,2,2,2,2,1,2,2,2,2,1,1,1
2018,201800511016,238.54654395,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511032,238.15882238,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511039,157.28765672,2,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511047,238.54654395,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511064,161.23074291,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511074,37.815280992,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800511077,159.3853443,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511090,27.35125562,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511102,170.60488247,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511113,132.45866699,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511117,66.398712265,2,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511139,235.03138293,3,2,4,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511166,133.20609628,2,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511169,26.961630161,2,1,1,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800511172,66.290505984,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800511185,66.398712293,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800511191,165.93629339,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511198,159.80667102,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511203,66.398712293,2,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511206,37.167709974,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511210,37.167709974,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511218,68.036541887,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511223,228.90184819,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511227,28.122509464,2,2,1,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800511267,27.939513075,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800511280,68.140224518,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511282,159.54854962,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511294,238.54654395,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511296,239.71349847,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511307,232.71733368,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800511325,164.65448212,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800511337,165.93629339,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2018,201800511349,171.5466983,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511351,237.78983722,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511356,29.900148794,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800511368,139.09708649,3,1,1,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511376,160.62937696,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511380,255.86530653,2,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511382,198.19244829,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800511400,17.347881181,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511409,178.58270623,3,2,1,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
2018,201800511412,180.93534693,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511419,32.071875579,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800511420,66.406132244,4,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511421,255.86530643,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511426,72.720042958,2,2,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800511437,67.162476169,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2018,201800511441,168.09256647,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511450,167.7678594,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511479,238.15882238,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800511498,134.15491057,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511505,67.857868842,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511518,239.80618488,3,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511521,170.91254134,3,2,1,1,1,4,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511523,29.856290984,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800511531,161.74150747,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511549,67.857868842,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511558,239.80618488,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511591,157.55977239,2,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511595,27.076237557,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800511598,170.60488247,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2018,201800511605,168.30673437,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511613,232.5053513,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511623,238.54654395,3,2,1,1,1,4,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511640,233.27640148,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511649,176.49305485,2,2,6,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511660,170.64936248,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511671,132.19368604,3,1,1,2,3,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511674,27.826445999,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511680,176.12195128,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2018,201800511682,135.78109012,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511684,170.60488247,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511699,232.71733361,3,2,1,2,2,6,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511711,66.290505984,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800511717,155.17164896,2,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511723,161.23074291,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511740,47.644614097,2,2,1,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800511748,130.4288927,3,2,1,2,3,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511749,238.15882238,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511750,228.90184819,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511761,170.60488247,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800511769,30.363634909,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800511773,130.5725127,2,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511774,91.505725766,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511776,169.96213083,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511777,91.505725766,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511781,65.243430188,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511787,30.007802979,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800511790,165.93629339,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511800,171.5466983,3,1,4,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800511874,145.1819269,3,2,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800511875,238.54654395,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800511877,180.93534692,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
