CASENUM,SURVIVED,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,PSUSTRAT,WEIGHT
2.02E+11,1.00E+00,4,41,159,41,1,5,2,2,0,0,3,0,3,2,2018,2,12,16,12,2,3,7,8,8,1,0,1,1,1,0,1,0,0,0,0,0,2,12,16,12,7,0,8,1,1,3,3,2,22,29.018941
2.02E+11,1.00E+00,4,41,159,41,1,9,2,2,0,0,2,0,0,2,2018,1,15,57,12,2,0,9,8,98,1,0,1,1,1,0,1,0,0,0,0,0,1,15,57,12,9,0,8,1,1,0,0,2,22,181.9225615
2.02E+11,1.00E+00,4,41,159,41,1,6,3,3,0,0,3,0,2,2,2018,5,6,42,12,9,1,1,8,98,1,0,1,3,1,0,1,0,0,0,0,0,5,6,42,12,1,0,1,3,1,1,2,2,22,72.54516698
2.02E+11,1.00E+00,3,83,2810,83,1,10,1,1,0,0,4,0,0,1,2018,7,20,0,33,2,0,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,7,20,0,33,0,0,1,3,1,0,0,2,13,239.7806842
2.02E+11,1.00E+00,3,38,573,38,1,2,1,1,0,1,1,1,1,2,2018,4,14,52,8,2,2,0,8,3,2,0,1,1,10,0,10,0,0,0,0,0,4,14,52,8,0,0,3,1,10,2,1,2,14,29.46514109
2.02E+11,1.00E+00,3,38,573,38,1,8,3,3,0,0,3,0,1,2,2018,2,9,54,12,2,2,1,8,2,3,0,1,1,10,0,10,0,0,0,0,0,2,9,54,12,1,0,2,1,10,2,1,2,14,159.5485496
2.02E+11,1.00E+00,1,22,1259,22,2,5,1,1,0,0,2,0,2,1,2018,7,2,54,30,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,7,2,54,30,0,0,1,2,1,3,2,1,5,27.16248675
2.02E+11,1.00E+00,1,22,1259,22,2,4,1,1,0,0,1,0,1,1,2018,6,18,25,52,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,6,18,25,52,0,0,1,2,1,3,1,1,5,13.62313839
2.02E+11,1.00E+00,3,38,573,38,1,9,2,2,0,0,2,0,0,2,2018,3,18,40,12,2,0,6,8,8,1,0,1,3,1,0,1,0,0,0,0,0,3,18,40,12,6,0,8,3,1,0,0,2,14,170.6493625
2.02E+11,1.00E+00,4,60,232,60,1,10,2,2,0,0,2,0,0,1,2018,7,12,30,12,2,0,6,8,8,1,0,1,1,1,0,1,0,0,0,0,0,7,12,30,12,6,0,8,1,1,0,0,2,21,284.4997869
2.02E+11,1.00E+00,3,17,1053,17,1,9,2,2,0,0,2,0,0,1,2018,4,14,30,12,2,0,6,0,2,98,0,1,1,1,0,1,0,0,0,0,0,4,14,30,12,6,0,2,1,1,0,0,2,15,171.5466983
2.02E+11,1.00E+00,4,60,245,60,1,8,2,2,0,0,3,0,1,1,2018,4,14,40,12,9,1,1,8,3,98,0,1,1,1,0,1,0,0,0,0,0,4,14,40,12,1,0,3,1,1,1,1,2,21,194.6621746
2.02E+11,1.00E+00,4,60,245,60,1,10,1,1,0,0,1,0,0,1,2018,3,23,46,40,2,0,0,8,3,2,0,4,3,1,0,1,0,0,0,0,0,3,23,46,40,0,0,3,3,1,0,0,2,21,284.4997868
2.02E+11,1.00E+00,4,60,245,60,1,2,1,1,0,1,1,1,1,2,2018,4,5,28,8,2,1,0,8,3,2,0,1,2,10,0,10,0,0,0,0,0,4,5,28,8,0,0,3,2,10,1,1,2,21,37.52676481
2.02E+11,1.00E+00,4,60,245,60,1,6,2,2,0,0,3,0,1,2,2018,6,19,4,12,2,1,1,8,3,98,0,1,1,1,0,1,0,0,0,0,0,6,19,4,12,1,0,3,1,1,1,1,2,21,82.62303098
2.02E+11,1.00E+00,4,60,245,60,1,2,1,1,0,1,1,1,1,2,2018,2,6,11,9,2,1,0,8,4,1,0,1,2,1,0,1,0,0,0,0,0,2,6,11,9,0,0,4,2,1,1,1,2,21,37.52676481
2.02E+11,1.00E+00,4,60,245,60,1,9,4,1,3,0,1,0,0,1,2018,7,0,7,14,9,0,0,0,1,1,0,7,3,1,0,1,0,0,14,0,0,7,0,7,14,0,0,1,3,1,0,0,2,21,204.5807981
2.02E+11,1.00E+00,4,60,245,60,1,6,2,2,0,0,2,0,2,1,2018,4,22,7,12,2,1,2,8,2,2,0,1,3,1,0,1,0,0,0,0,0,4,22,7,12,2,0,2,3,1,1,2,2,21,82.62303098
2.02E+11,1.00E+00,4,60,245,60,1,8,2,2,0,0,8,0,2,1,2018,7,18,49,12,2,1,6,8,2,2,0,1,3,1,0,1,0,0,0,0,0,7,18,49,12,6,0,2,3,1,1,2,2,21,194.6621746
2.02E+11,1.00E+00,4,64,305,64,1,7,2,2,0,0,2,0,0,2,2018,3,7,45,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,3,7,45,12,1,0,1,1,1,0,0,2,23,151.2655651
2.02E+11,1.00E+00,4,64,305,64,1,6,2,2,0,0,2,0,1,2,2018,3,16,5,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,16,5,12,1,0,1,1,1,1,1,2,23,78.13454015
2.02E+11,1.00E+00,4,64,305,64,1,8,1,1,0,0,1,0,1,2,2018,1,18,12,33,1,2,0,0,1,1,0,4,5,1,0,1,0,0,0,0,0,1,18,12,33,0,0,1,5,1,2,1,1,23,193.3845999
2.02E+11,1.00E+00,2,14,2755,14,2,9,2,2,0,0,2,0,0,2,2018,3,7,51,12,2,0,7,0,1,1,0,1,1,10,0,10,1,0,0,0,0,3,7,51,12,7,0,1,1,10,0,0,2,9,415.0764655
2.02E+11,1.00E+00,2,14,2735,14,2,10,2,2,0,0,2,0,0,2,2018,5,14,5,91,9,0,0,0,1,1,0,1,1,4,0,4,0,1,14,0,0,5,14,5,91,0,0,1,1,4,0,0,2,9,586.0724766
2.02E+11,1.00E+00,4,56,211,211,1,2,1,1,0,1,2,1,1,2,2018,4,20,0,33,2,2,0,8,3,98,0,4,3,1,0,1,0,0,0,0,0,4,20,0,33,0,0,3,3,1,2,1,2,20,34.19455158
2.02E+11,1.00E+00,4,56,211,211,1,9,2,2,0,0,2,0,0,2,2018,6,13,35,12,2,0,6,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,13,35,12,6,0,1,1,1,0,0,2,20,187.1933079
2.02E+11,1.00E+00,4,56,214,214,1,7,2,2,0,0,4,0,0,2,2018,2,16,41,12,2,0,1,8,20,1,0,1,1,1,0,1,0,1,0,0,0,2,16,41,12,1,0,20,1,1,0,0,2,20,149.7873365
2.02E+11,1.00E+00,4,56,214,214,1,9,2,2,0,0,4,0,0,2,2018,7,14,45,12,2,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,14,45,12,7,0,1,1,1,0,0,2,20,187.1933079
2.02E+11,1.00E+00,4,56,189,189,1,6,2,2,0,0,3,0,2,2,2018,5,7,0,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,7,0,12,1,0,1,1,1,1,2,2,20,76.42125784
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,3,12,45,24,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,3,12,45,24,0,0,1,1,1,0,0,2,8,233.2764015
2.02E+11,1.00E+00,2,25,2091,25,1,8,2,2,0,0,5,0,2,1,2018,3,16,5,12,2,1,1,8,3,2,0,1,1,1,0,1,0,0,0,0,0,3,16,5,12,1,0,3,1,1,1,2,2,8,156.6473085
2.02E+11,1.00E+00,3,33,1484,33,1,7,2,2,0,0,3,0,1,2,2018,5,9,37,12,2,1,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,5,9,37,12,6,0,2,1,1,1,1,2,11,136.9746958
2.02E+11,1.00E+00,2,25,2091,25,1,8,2,2,0,0,2,0,2,1,2018,4,18,0,12,2,2,6,8,2,2,0,1,2,10,0,10,0,0,0,0,0,4,18,0,12,6,0,2,2,10,2,2,2,8,156.6473085
2.02E+11,1.00E+00,2,25,2091,25,1,9,3,3,0,0,4,0,0,1,2018,4,18,14,12,2,0,1,0,1,1,0,1,2,4,0,4,0,0,0,0,0,4,18,14,12,1,0,1,2,4,0,0,2,8,166.8760737
2.02E+11,1.00E+00,3,65,2851,65,1,9,2,2,0,0,2,0,0,2,2018,2,0,20,12,2,0,2,0,2,2,0,1,3,1,0,1,0,0,0,0,0,2,0,20,12,2,0,2,3,1,0,0,2,13,167.7678594
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,4,20,30,59,2,0,0,8,3,3,0,4,3,4,0,4,0,0,0,0,0,4,20,30,59,0,0,3,3,4,0,0,2,8,233.2764015
2.02E+11,1.00E+00,3,33,1484,33,1,9,2,2,0,0,2,0,0,2,2018,5,18,15,12,2,0,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,5,18,15,12,1,0,1,3,1,0,0,2,11,170.3510796
2.02E+11,1.00E+00,3,65,2851,65,1,8,1,1,0,0,1,0,1,2,2018,3,16,54,30,2,2,0,0,1,1,0,3,6,2,0,2,0,0,0,0,0,3,16,54,30,0,0,1,6,2,2,1,2,13,159.3853443
2.02E+11,1.00E+00,4,60,232,60,1,6,4,4,0,0,5,0,1,1,2018,3,21,50,12,9,1,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,3,21,50,12,1,0,1,3,1,1,1,2,21,82.62303099
2.02E+11,1.00E+00,3,38,573,38,1,10,2,2,0,0,2,0,0,2,2018,3,17,27,12,2,0,7,8,3,98,0,1,1,1,0,1,0,0,0,0,0,3,17,27,12,7,0,3,1,1,0,0,2,14,239.7134985
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,5,23,51,59,1,0,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,5,23,51,59,0,0,1,2,10,0,0,1,8,233.2764015
2.02E+11,1.00E+00,3,33,1484,33,1,3,2,2,0,0,2,0,1,2,2018,5,22,47,12,9,3,1,0,1,1,0,1,6,1,0,1,0,0,0,0,0,5,22,47,12,1,0,1,6,1,3,1,2,11,28.26159239
2.02E+11,1.00E+00,2,25,2091,25,1,8,1,1,0,0,1,0,1,1,2018,6,16,10,30,2,1,0,0,1,1,0,4,1,98,0,98,0,0,0,0,0,6,16,10,30,0,0,1,1,3,1,1,2,8,156.6473085
2.02E+11,1.00E+00,3,65,2851,65,1,10,1,1,0,0,1,0,99,2,2018,3,21,10,59,2,9,0,0,1,1,0,4,3,2,0,2,0,0,0,0,0,3,21,10,59,0,0,1,3,2,0,0,2,13,232.6913404
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,6,21,0,34,2,0,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,6,21,0,34,0,0,1,2,10,0,0,2,8,233.2764015
2.02E+11,1.00E+00,3,38,578,38,1,8,2,2,0,0,2,0,1,2,2018,5,11,12,12,2,1,6,8,2,2,0,1,1,10,0,10,0,0,0,0,0,5,11,12,12,6,1,2,1,10,1,1,2,14,159.5485496
2.02E+11,1.00E+00,3,83,2810,83,1,8,2,2,0,0,5,0,1,1,2018,1,14,57,12,2,2,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,1,14,57,12,1,0,2,1,1,2,1,2,13,163.0851708
2.02E+11,1.00E+00,4,60,232,60,1,5,1,1,0,0,1,0,1,1,2018,1,15,6,18,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,15,6,18,0,0,1,1,1,3,1,2,21,33.21999345
2.02E+11,1.00E+00,3,83,2810,83,1,6,2,1,1,0,2,0,1,1,2018,1,19,30,14,2,1,0,0,1,1,0,5,3,4,0,4,0,0,0,0,0,1,19,30,14,0,0,1,3,4,1,1,2,13,69.25332959
2.02E+11,1.00E+00,3,17,1053,17,1,10,2,2,0,0,3,0,0,1,2018,2,8,21,12,2,0,1,1,20,1,0,1,1,10,0,10,0,1,0,0,0,2,8,21,12,1,1,20,1,10,0,0,2,15,238.546544
2.02E+11,1.00E+00,4,60,232,60,1,9,2,2,0,0,6,0,0,1,2018,7,22,26,12,2,0,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,7,22,26,12,1,0,1,3,1,0,0,2,21,204.5807981
2.02E+11,1.00E+00,2,47,1835,47,2,4,2,2,0,0,4,0,4,2,2018,1,10,10,12,2,3,2,0,1,1,0,1,1,4,0,4,0,0,0,0,0,1,10,10,12,2,0,1,1,4,3,4,2,9,47.40447582
2.02E+11,1.00E+00,2,25,2091,25,1,6,2,2,0,0,4,0,2,1,2018,7,17,41,12,2,1,6,8,2,2,0,1,2,1,0,1,0,0,0,0,0,7,17,41,12,6,0,2,2,1,1,2,2,8,67.43645723
2.02E+11,1.00E+00,2,47,1835,47,2,10,1,1,0,0,1,0,0,2,2018,1,21,0,24,2,0,0,0,1,1,0,4,2,4,0,4,0,0,0,0,0,1,21,0,24,0,0,1,2,4,0,0,2,9,235.0313829
2.02E+11,1.00E+00,2,25,2091,25,1,10,2,1,1,0,1,0,99,1,2018,7,19,0,14,9,9,0,0,1,1,0,7,2,1,0,1,0,0,0,0,0,7,19,0,14,0,0,1,2,1,1,1,2,8,233.2764015
2.02E+11,1.00E+00,1,22,1259,22,2,10,1,1,0,0,2,0,0,1,2018,4,10,23,99,2,0,98,0,1,1,0,4,1,1,0,1,0,0,0,0,0,4,10,23,33,0,0,1,1,1,0,0,2,5,246.4611714
2.02E+11,1.00E+00,2,47,1835,47,2,10,1,1,0,0,2,0,0,2,2018,6,19,20,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,6,19,20,11,0,0,1,2,1,0,0,2,9,235.0313829
2.02E+11,1.00E+00,2,25,2091,25,1,8,1,1,0,0,1,0,1,1,2018,1,4,0,30,2,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,1,4,0,30,0,0,1,2,1,1,1,2,8,156.6473085
2.02E+11,1.00E+00,2,47,1835,47,2,8,1,1,0,0,1,0,1,2,2018,1,17,7,25,1,2,0,0,1,1,0,3,1,10,0,10,0,0,0,0,0,1,17,7,25,0,0,1,1,10,2,1,1,9,159.806671
2.02E+11,1.00E+00,3,17,1053,17,1,8,2,2,0,0,2,0,1,1,2018,2,13,21,12,2,2,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,2,13,21,12,1,0,1,1,2,2,1,2,15,160.2243118
2.02E+11,1.00E+00,3,33,1472,33,1,6,2,2,0,0,3,0,1,2,2018,6,12,42,12,2,1,1,8,3,2,0,1,1,1,0,1,0,0,0,0,0,6,12,42,12,1,0,3,1,1,1,1,2,11,68.22883242
2.02E+11,1.00E+00,2,47,1835,47,2,9,1,1,0,0,2,0,0,2,2018,6,18,50,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,6,18,50,11,0,0,1,2,1,0,0,2,9,168.7796537
2.02E+11,1.00E+00,4,46,337,46,1,9,2,2,0,0,3,0,0,1,2018,3,7,52,12,2,0,2,8,8,1,0,1,1,98,0,98,0,0,0,0,0,3,7,52,12,2,0,8,1,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,3,83,2810,83,1,10,2,2,0,0,2,0,0,1,2018,2,18,10,12,2,0,1,8,98,1,0,1,3,2,0,2,0,1,0,0,0,2,18,10,12,1,0,1,3,2,0,0,2,13,239.7806842
2.02E+11,1.00E+00,2,25,2091,25,1,8,2,2,0,0,2,0,2,1,2018,1,16,35,12,2,1,6,8,2,2,0,1,5,10,0,10,0,0,0,0,0,1,16,35,12,6,0,2,5,10,1,2,2,8,156.6473085
2.02E+11,1.00E+00,3,83,2810,83,1,2,1,1,0,1,1,1,1,1,2018,2,19,15,8,9,2,0,0,1,1,0,1,3,4,0,4,0,0,0,0,0,2,19,15,8,0,0,1,3,4,2,1,2,13,30.2242987
2.02E+11,1.00E+00,4,46,337,46,1,2,1,1,0,1,1,1,1,1,2018,5,5,30,8,2,2,0,0,1,1,0,2,6,98,0,98,0,0,0,0,0,5,5,30,8,0,0,1,6,1,2,1,2,22,32.83923112
2.02E+11,1.00E+00,3,38,573,38,1,9,2,2,0,0,2,0,0,2,2018,4,5,50,12,2,0,1,8,3,2,0,1,3,1,0,1,0,0,0,0,0,4,5,50,12,1,0,3,3,1,0,0,2,14,170.6493625
2.02E+11,1.00E+00,2,47,1838,47,2,8,1,1,0,0,1,0,1,2,2018,5,21,46,34,2,1,0,0,3,3,0,4,2,1,0,1,0,0,0,0,0,5,21,46,34,0,0,3,2,1,1,1,2,9,159.8066711
2.02E+11,1.00E+00,4,46,337,46,1,6,3,2,1,0,2,0,1,1,2018,6,11,0,12,2,1,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,6,11,0,12,6,0,2,1,1,1,1,2,22,73.46809614
2.02E+11,1.00E+00,3,17,1053,17,1,2,1,1,0,1,1,1,1,1,2018,2,14,29,8,2,1,0,0,3,2,0,1,1,2,0,2,0,0,0,0,0,2,14,29,8,0,0,3,1,2,1,1,2,15,30.02640412
2.02E+11,1.00E+00,3,38,571,38,1,9,2,2,0,0,2,0,0,2,2018,1,19,17,12,2,0,1,0,1,1,0,1,3,10,0,10,0,0,0,0,0,1,19,17,12,1,0,1,3,10,0,0,2,14,170.6493625
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,2,7,23,34,2,0,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,2,7,23,34,0,0,1,1,4,0,0,2,8,233.2764015
2.02E+11,1.00E+00,3,83,2810,83,1,9,2,1,1,0,1,0,0,1,2018,2,22,25,14,2,0,0,0,1,1,0,4,2,4,0,4,0,0,0,0,0,2,22,25,14,0,0,1,2,4,0,0,2,13,170.5424067
2.02E+11,1.00E+00,4,60,232,60,1,2,1,1,0,1,1,1,1,1,2018,3,14,48,8,2,2,0,8,3,98,0,1,1,1,0,1,0,0,0,0,0,3,14,48,8,0,0,3,1,1,2,1,2,21,37.52676481
2.02E+11,1.00E+00,2,25,2091,25,1,7,2,2,0,0,2,0,0,1,2018,2,9,0,12,2,0,9,8,2,2,0,1,1,4,0,4,0,0,0,0,0,2,9,0,12,9,0,2,1,4,0,0,2,8,132.193686
2.02E+11,1.00E+00,4,46,337,46,1,10,1,1,0,0,1,0,0,1,2018,1,13,50,53,2,0,0,8,3,3,0,4,1,4,0,4,0,0,0,0,0,1,13,50,53,0,0,3,1,4,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,60,232,60,1,3,1,1,0,0,1,0,1,1,2018,6,13,41,1,2,2,0,0,1,1,0,1,1,10,0,10,0,0,0,0,0,6,13,41,1,0,0,1,1,10,2,1,2,21,34.39099325
2.02E+11,1.00E+00,2,25,2091,25,1,9,1,1,0,0,2,0,2,1,2018,2,12,13,42,2,1,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,2,12,13,42,0,0,1,1,4,1,2,2,8,166.8760737
2.02E+11,1.00E+00,1,22,1247,22,2,9,1,1,0,0,1,0,0,1,2018,3,16,19,11,2,0,0,0,1,1,0,1,1,10,0,10,0,0,0,0,0,3,16,19,11,0,0,1,1,10,0,0,2,5,172.1456575
2.02E+11,1.00E+00,1,22,1247,22,2,10,1,1,0,0,1,0,0,1,2018,3,5,5,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,3,5,5,11,0,0,1,2,1,0,0,2,5,246.4611714
2.02E+11,1.00E+00,3,17,1053,17,1,7,2,2,0,0,2,0,0,1,2018,4,16,36,12,2,0,1,0,98,98,0,1,1,1,0,1,0,0,0,0,0,4,16,36,12,1,0,3,1,1,0,0,2,15,135.7810901
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,2,0,1,2,2018,3,16,33,12,2,1,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,3,16,33,12,1,0,1,1,10,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,33,1484,33,1,10,2,1,1,0,1,0,0,2,2018,6,18,10,14,2,0,0,0,1,1,0,7,1,1,0,1,0,0,0,0,0,6,18,10,14,0,0,1,1,1,0,0,2,11,239.5108657
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,2,19,9,30,2,0,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,2,19,9,30,0,0,1,2,10,0,0,2,8,233.2764015
2.02E+11,1.00E+00,3,65,2855,65,1,6,2,2,0,0,2,0,1,2,2018,6,10,50,12,2,1,1,0,3,98,0,1,1,1,0,1,0,0,0,0,0,6,10,50,12,1,0,3,1,1,1,1,2,13,68.24286332
2.02E+11,1.00E+00,4,46,337,46,1,9,2,2,0,0,2,0,0,1,2018,4,17,41,12,2,0,1,0,1,1,0,1,5,98,0,98,0,0,0,0,0,4,17,41,12,1,0,1,5,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,3,54,515,54,1,9,2,2,0,0,4,0,0,1,2018,2,14,57,12,2,0,1,0,1,1,0,1,8,98,0,98,0,1,0,0,0,2,14,57,12,1,0,1,1,2,0,0,2,14,170.6048825
2.02E+11,1.00E+00,3,65,2855,65,1,9,2,2,0,0,2,0,0,2,2018,6,15,37,12,2,0,6,0,3,98,0,1,1,1,0,1,0,0,0,0,0,6,15,37,12,6,0,3,1,1,0,0,2,13,167.7678595
2.02E+11,1.00E+00,3,51,1080,51,1,9,2,2,0,0,5,0,0,2,2018,2,16,20,12,2,0,6,8,2,2,0,1,1,1,0,1,0,1,0,0,0,2,16,20,12,6,0,2,1,1,0,0,2,10,170.9125413
2.02E+11,1.00E+00,3,51,1080,51,1,6,2,2,0,0,2,0,1,2,2018,2,12,32,12,2,1,1,8,3,98,0,1,1,1,0,1,0,0,0,0,0,2,12,32,12,1,0,3,1,1,1,1,2,10,67.85786884
2.02E+11,1.00E+00,3,51,1078,51,1,10,2,2,0,0,2,0,0,2,2018,2,9,49,12,2,0,1,0,7,1,0,1,1,1,0,1,0,0,0,0,0,2,9,49,12,1,0,7,1,1,0,0,2,10,239.8061849
2.02E+11,1.00E+00,3,51,1098,51,1,10,2,1,1,0,1,0,0,2,2018,2,0,29,14,2,0,0,0,1,1,0,7,2,1,0,1,0,0,0,0,0,2,0,29,14,0,0,1,2,1,0,0,2,10,239.8061849
2.02E+11,1.00E+00,3,51,1098,51,1,9,2,2,0,0,2,0,0,2,2018,7,21,12,12,2,0,1,0,3,2,0,1,3,1,0,1,0,0,0,0,0,7,21,12,12,1,0,3,3,1,0,0,2,10,170.9125413
2.02E+11,1.00E+00,3,51,1098,51,1,4,2,2,0,0,2,0,1,2,2018,7,5,34,12,2,3,1,0,1,1,0,1,3,1,0,1,0,1,0,0,0,7,5,34,12,1,0,1,3,1,3,1,2,10,14.06793925
2.02E+11,1.00E+00,2,25,2091,25,1,8,1,1,0,0,1,0,1,1,2018,3,8,15,34,2,2,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,3,8,15,34,0,0,1,1,10,2,1,2,8,156.6473085
2.02E+11,1.00E+00,3,38,568,38,1,10,2,2,0,0,2,0,0,2,2018,5,7,25,12,2,0,6,8,2,3,0,1,1,10,0,10,0,0,0,0,0,5,7,25,12,6,0,2,1,10,0,0,2,14,239.7134984
2.02E+11,1.00E+00,4,46,337,46,1,2,1,1,0,1,1,1,1,1,2018,6,15,21,9,2,2,0,8,8,1,0,1,1,98,0,98,0,0,0,0,0,6,15,21,9,0,0,8,1,1,2,1,2,22,32.83923112
2.02E+11,1.00E+00,2,47,2035,47,2,6,2,2,0,0,2,0,1,1,2018,5,13,35,12,2,1,1,0,3,2,0,1,1,2,0,2,0,0,0,0,0,5,13,35,12,1,0,3,1,2,1,1,2,9,66.39871229
2.02E+11,1.00E+00,4,46,337,46,1,5,2,2,0,0,2,0,2,1,2018,6,16,36,12,2,3,2,8,2,2,0,1,1,98,0,98,0,0,0,0,0,6,16,36,12,2,0,2,1,1,3,2,2,22,29.83390164
2.02E+11,1.00E+00,2,25,2091,25,1,9,2,2,0,0,2,0,0,1,2018,3,14,26,12,2,0,1,8,3,2,0,1,1,1,0,1,0,0,0,0,0,3,14,26,12,1,0,3,1,1,0,0,2,8,166.8760737
2.02E+11,1.00E+00,3,65,2855,65,1,7,2,2,0,0,2,0,0,2,2018,2,12,3,12,2,0,8,0,3,2,0,1,1,10,0,10,0,0,0,0,0,2,12,3,12,8,0,3,1,10,0,0,2,13,139.0970865
2.02E+11,1.00E+00,4,46,337,46,1,5,2,2,0,0,3,0,3,1,2018,7,19,17,12,2,3,6,8,2,2,0,1,3,98,0,98,0,0,0,0,0,7,19,17,12,6,0,2,3,1,3,3,2,22,29.83390164
2.02E+11,1.00E+00,4,46,337,46,1,10,2,2,0,0,4,0,0,1,2018,1,14,26,12,2,0,8,0,1,1,0,1,1,98,0,98,0,0,0,0,0,1,14,26,12,8,0,1,1,1,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,60,232,60,1,8,2,2,0,0,3,0,2,1,2018,6,9,18,12,2,3,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,6,9,18,12,6,0,2,1,1,3,2,2,21,194.6621746
2.02E+11,1.00E+00,2,25,2091,25,1,6,1,1,0,0,1,0,1,1,2018,3,23,31,34,2,2,0,0,1,1,0,4,2,4,0,4,0,0,0,0,0,3,23,31,34,0,0,1,2,4,2,1,2,8,67.43645723
2.02E+11,1.00E+00,4,46,337,46,1,8,2,2,0,0,4,0,2,1,2018,2,12,5,12,2,1,2,8,2,2,0,1,1,98,0,98,0,0,0,0,0,2,12,5,12,2,0,2,1,1,1,2,2,22,171.4894346
2.02E+11,1.00E+00,2,47,2035,47,2,8,2,2,0,0,3,0,2,1,2018,5,15,8,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,15,8,12,6,0,2,1,1,1,2,2,9,159.806671
2.02E+11,1.00E+00,4,46,337,46,1,6,2,2,0,0,2,0,2,1,2018,3,13,2,12,2,1,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,3,13,2,12,6,0,2,1,1,1,2,2,22,73.46809614
2.02E+11,1.00E+00,2,25,2091,25,1,10,1,1,0,0,1,0,0,1,2018,4,7,55,11,2,0,0,0,1,1,0,1,1,10,0,10,0,0,0,0,0,4,7,55,11,0,0,1,1,10,0,0,2,8,233.2764015
2.02E+11,1.00E+00,2,45,1319,45,2,7,2,2,0,0,3,0,0,1,2018,4,7,0,12,2,0,1,8,3,3,0,1,4,1,0,1,0,0,0,0,0,4,7,0,12,1,0,3,4,1,0,0,2,9,252.5438742
2.02E+11,1.00E+00,4,49,268,49,1,2,1,1,0,1,1,1,1,2,2018,2,13,47,18,2,1,0,8,3,2,0,1,1,1,0,1,0,0,15,0,0,2,13,47,18,0,0,3,1,1,1,1,2,21,37.40243427
2.02E+11,1.00E+00,4,49,268,49,1,6,2,2,0,0,3,0,2,2,2018,2,10,23,12,2,1,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,2,10,23,12,6,0,2,1,1,1,2,2,21,83.84834564
